player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kevin Yeager,102371,QB,INCAR WORD,2,66.7,6,6,6.2,2.18,0,0,0.0,66.7,4,0,0,0.0,6,0,0,189,68.1,47.1,46.3,54.2,0,0,7,0,,75.7,0.0,0,0,0,0,0,0,0.0,26,4.3
Christofer Zellous,153319,QB,HAMPTON,1,50.0,6,6,11.2,2.08,0,0,0.0,50.0,3,0,0,0.0,6,0,1,178,73.9,66.0,31.4,78.3,0,0,8,0,,99.3,0.0,0,0,0,0,1,2,25.0,23,3.8
Ty Lenhart,109010,QB,COLUMBIA,3,50.0,6,6,9.3,2.18,0,2,33.3,33.3,2,0,1,33.3,6,1,1,145,71.6,87.5,83.9,71.0,0,0,6,0,0.0,47.2,0.0,0,0,0,0,0,0,0.0,25,4.2
Maurcus McDaniel,148933,QB,PENN,4,33.3,6,6,19.7,3.19,0,0,0.0,16.7,1,0,4,50.0,7,1,1,267,76.0,61.9,54.1,62.2,0,0,7,0,25.0,44.4,14.3,1,0,0,0,0,0,0.0,25,4.2
Patrick Bentley,78500,QB,JAMES MAD,1,50.0,6,6,9.0,2.6,0,0,0.0,50.0,3,0,1,0.0,6,0,1,197,68.9,42.9,35.3,60.1,0,1,6,0,0.0,16.7,0.0,0,0,0,0,0,1,16.7,18,3.0
Lorenzo Linsey,108556,QB,GEORGETOWN,2,80.0,5,5,12.4,2.48,0,0,0.0,80.0,4,0,1,0.0,6,0,4,172,65.7,75.9,72.7,64.8,0,0,6,0,0.0,157.9,0.0,0,1,0,0,1,0,0.0,62,12.4
Max Smyth,78534,QB,MONMOUTH,3,75.0,4,5,13.0,3.33,0,1,20.0,60.0,3,0,2,0.0,6,0,1,231,68.0,48.4,72.5,37.8,0,0,6,0,0.0,92.1,0.0,0,1,0,1,0,0,0.0,48,9.6
Blake Short,122117,QB,STF AUSTIN,2,100.0,5,5,10.8,2.24,0,0,0.0,60.0,3,0,1,40.0,5,2,2,301,65.5,64.1,77.5,52.3,0,0,5,0,0.0,104.2,0.0,0,0,0,0,1,0,0.0,13,2.6
Mason Kaplan,149744,QB,VALPO,2,100.0,4,5,5.3,2.53,0,0,0.0,80.0,4,0,4,0.0,9,0,3,332,68.3,63.5,73.0,52.5,1,0,9,0,75.0,98.3,33.3,3,1,0,0,0,0,0.0,38,7.6
Michael McGovern,108995,WR,BROWN,2,40.0,5,5,12.0,3.39,0,0,0.0,40.0,2,0,4,0.0,7,0,2,123,20.5,50.6,39.5,63.0,0,0,7,1,50.0,127.1,28.6,2,0,0,0,1,1,14.3,75,15.0
Jairus Grissom,77691,QB,MORGAN ST,2,33.3,3,5,0.3,4.18,0,0,0.0,20.0,1,0,8,0.0,12,0,3,235,22.5,45.6,29.5,66.8,1,0,13,0,37.5,39.6,25.0,3,3,0,1,0,1,7.7,7,1.4
Dylan Cadwallader,108978,QB,DARTMOUTH,2,75.0,4,5,7.0,2.74,0,0,0.0,60.0,3,0,4,0.0,7,0,2,148,64.6,50.6,41.0,63.5,0,1,7,0,0.0,33.3,0.0,0,2,0,1,0,1,14.3,25,5.0
Anthony Paoletti,91403,QB,DELAWARE,5,50.0,4,5,14.0,3.12,0,0,0.0,40.0,2,0,3,0.0,5,0,0,151,82.1,66.7,28.8,70.3,0,1,6,0,0.0,8.3,0.0,0,0,0,1,0,1,16.7,6,1.2
Tony Tate,65045,WR,W ILLINOIS,6,80.0,5,5,23.8,4.2,0,1,20.0,80.0,4,0,2,0.0,7,0,5,345,74.9,72.9,93.3,68.6,0,0,7,1,50.0,158.3,14.3,1,1,0,0,1,0,0.0,128,25.6
Cade Chambers,148066,QB,INDIANA ST,1,80.0,5,5,1.2,2.77,0,0,0.0,60.0,3,0,4,25.0,6,1,0,191,64.6,58.8,58.3,,0,0,7,0,25.0,64.6,16.7,1,0,0,0,0,0,0.0,7,1.4
Grant Satcher,154800,QB,HOU BAPT,2,75.0,4,4,3.5,1.5,0,0,0.0,75.0,3,0,0,0.0,4,0,2,183,63.3,62.3,61.5,,0,0,4,0,,116.7,0.0,0,0,0,0,0,0,0.0,51,12.8
Eli Sawyer,141870,QB,SE LA,1,100.0,4,4,1.5,2.1,0,0,0.0,100.0,4,0,0,0.0,4,0,1,294,15.0,48.3,73.0,42.3,0,0,4,0,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0
Casey Bauman,91401,QB,MONTANA ST,2,100.0,4,4,3.0,2.38,0,0,0.0,100.0,4,0,1,0.0,5,0,3,233,71.1,78.1,64.3,72.8,0,0,5,0,100.0,130.2,20.0,1,0,0,0,1,0,0.0,23,5.8
Isaac Brown,84384,WR,RICHMOND,2,50.0,4,4,9.0,4.25,0,0,0.0,50.0,2,0,1,0.0,4,0,1,276,82.4,61.0,42.9,,0,1,4,0,0.0,34.4,0.0,0,0,0,0,0,1,25.0,29,7.3
Joshua Zamot,78522,QB,STNY BROOK,3,50.0,4,4,9.3,3.09,0,0,0.0,50.0,2,0,2,0.0,7,0,2,303,68.2,45.5,29.8,63.5,0,1,8,0,0.0,32.3,0.0,0,3,0,0,0,1,12.5,27,6.8
Anthony Chiccitt,141376,QB,ROB MORRIS,1,50.0,4,4,10.0,2.64,0,0,0.0,50.0,2,0,2,0.0,5,0,3,277,64.6,70.5,65.1,64.1,0,0,7,0,0.0,103.1,0.0,0,1,0,0,1,0,0.0,19,4.8
Kare Lyles,42412,QB,JACKSON ST,2,0.0,3,4,15.0,2.14,1,0,0.0,0.0,0,0,2,,5,0,0,194,70.4,50.6,29.7,68.2,0,0,5,0,50.0,39.6,20.0,1,0,0,0,0,1,20.0,0,0.0
Tayvon Bowers,55447,QB,GARD-WEBB,1,100.0,4,4,4.8,2.0,0,0,0.0,50.0,2,0,0,50.0,4,2,0,171,13.4,51.8,74.6,60.0,0,1,4,0,,21.9,0.0,0,0,0,0,0,0,0.0,17,4.3
Cole Dow,108930,QB,DAYTON,1,25.0,4,4,15.3,3.08,0,0,0.0,25.0,1,0,1,0.0,5,0,1,150,71.1,68.5,49.8,73.3,0,0,5,0,100.0,39.6,20.0,1,0,0,0,0,0,0.0,9,2.3
Pierre Strong Jr.,66619,HB,S DAK ST,4,100.0,4,4,13.8,2.8,0,0,0.0,100.0,4,0,0,0.0,4,0,4,292,65.3,85.5,90.3,90.8,0,0,4,0,,158.3,0.0,0,0,0,0,4,0,0.0,62,15.5
Rudy Voss,138320,QB,S DAK ST,3,25.0,4,4,17.0,2.15,0,0,0.0,25.0,1,0,0,0.0,4,0,0,292,74.8,68.9,45.1,71.2,0,0,4,0,,39.6,0.0,0,0,0,0,0,0,0.0,5,1.3
Marshall Skoloff,149727,QB,STETSON,1,100.0,1,3,-3.0,2.97,0,0,0.0,33.3,1,0,1,0.0,3,0,0,302,66.6,69.2,56.8,69.0,0,0,4,0,0.0,42.4,0.0,0,0,0,2,0,0,0.0,-3,-1.0
Cole Payton,148154,QB,N DAK ST,2,33.3,3,3,5.7,3.82,0,0,0.0,33.3,1,0,1,0.0,5,0,1,250,72.2,81.8,56.5,77.4,0,0,5,0,0.0,42.4,0.0,0,2,0,0,0,0,0.0,6,2.0
Brock Boltmann,60487,WR,N DAKOTA,3,66.7,3,3,8.7,3.0,0,0,0.0,66.7,2,0,1,0.0,3,0,1,249,73.5,67.4,60.6,66.8,0,0,3,1,0.0,136.1,0.0,0,0,0,0,2,0,0.0,28,9.3
Quincy Casey,104763,QB,ALAB A&M,1,33.3,3,3,21.0,2.97,0,1,33.3,33.3,1,0,2,0.0,3,0,1,104,62.7,57.0,56.6,,0,1,3,1,0.0,25.0,0.0,0,0,0,0,0,1,33.3,25,8.3
Davion Johnson,123512,WR,ABILENE CH,1,100.0,3,3,-3.7,0.93,0,0,0.0,100.0,3,0,0,0.0,3,0,0,100,78.5,81.1,63.9,68.0,0,0,3,1,,79.2,0.0,0,0,0,0,0,0,0.0,8,2.7
DreSean Kendrick,142417,HB,WM & MARY,3,66.7,3,3,15.3,3.0,0,1,33.3,66.7,2,0,1,0.0,4,0,1,348,56.6,60.2,67.0,59.3,0,0,4,0,100.0,131.9,25.0,1,0,0,0,1,0,0.0,25,8.3
Joe Pesansky,149434,QB,HOLY CROSS,2,66.7,3,3,6.0,2.3,0,0,0.0,66.7,2,0,0,0.0,3,0,1,181,69.7,69.8,74.4,58.7,0,0,3,0,,78.5,0.0,0,0,0,0,0,0,0.0,15,5.0
Trapper Pannell,139559,QB,SM HOUSTON,1,66.7,3,3,17.0,2.73,0,0,0.0,66.7,2,0,0,0.0,3,0,1,281,76.2,87.1,71.5,78.6,0,0,3,0,,109.7,0.0,0,0,0,0,0,0,0.0,40,13.3
Trey Feeney,148125,QB,N DAKOTA,1,33.3,3,3,8.3,2.07,0,0,0.0,33.3,1,0,1,0.0,3,0,0,249,13.8,27.8,44.9,37.8,0,0,3,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,5,1.7
Jaden Casey,131642,QB,PORTLAND,1,33.3,3,3,11.7,4.4,0,0,0.0,33.3,1,0,2,0.0,4,0,1,269,63.3,42.5,42.1,,0,0,4,0,50.0,45.1,25.0,1,0,0,0,0,0,0.0,11,3.7
Joe Mischler,77695,QB,DUQUESNE,1,0.0,3,3,21.3,2.6,0,0,0.0,0.0,0,0,2,,3,0,0,155,63.3,23.0,23.0,,0,1,4,0,0.0,0.0,0.0,0,0,0,0,0,2,50.0,0,0.0
Keith Ridley,98228,QB,BRYANT,1,100.0,2,3,-2.0,1.93,1,0,0.0,66.7,2,0,0,0.0,3,0,1,124,62.7,60.7,60.2,,0,0,3,0,,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3
Malcolm Brown,150492,QB,MORGAN ST,1,100.0,1,3,7.0,1.47,0,0,0.0,33.3,1,0,1,0.0,3,0,0,235,62.7,56.4,56.2,,1,0,3,0,0.0,42.4,0.0,0,0,1,0,0,0,0.0,7,2.3
Kevin Melore,142485,QB,LIUSHAR,2,50.0,2,3,1.0,2.57,0,0,0.0,33.3,1,0,1,0.0,3,0,0,1298,69.7,39.1,40.2,52.3,0,0,3,0,0.0,42.4,0.0,0,0,0,1,0,1,33.3,2,0.7
C.J. Henry,155870,QB,DELWARE ST,1,100.0,2,2,3.5,2.1,0,0,0.0,100.0,2,0,2,0.0,2,0,1,152,66.2,73.6,73.1,60.1,0,0,2,0,0.0,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5
Garris Schwarting,22169,WR,CHARLES SO,4,50.0,2,2,11.5,4.23,0,0,0.0,50.0,1,0,2,0.0,3,0,1,135,58.7,61.4,72.2,57.3,0,0,4,0,0.0,95.8,0.0,0,1,0,0,1,0,0.0,6,3.0
Jack Pawloski,22773,P,GARD-WEBB,2,100.0,2,2,6.0,1.95,0,0,0.0,100.0,2,0,1,0.0,2,0,1,171,62.7,70.7,69.8,,0,0,3,0,0.0,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5
Beau Kelly,52154,WR,PORTLAND,3,100.0,2,2,7.5,3.1,0,0,0.0,100.0,2,0,0,0.0,2,0,2,269,51.5,74.4,66.4,72.0,0,0,3,1,,118.8,0.0,0,0,0,0,0,0,0.0,56,28.0
D'Andre Hicks,55784,WR,ROB MORRIS,2,50.0,2,2,33.5,3.85,0,0,0.0,50.0,1,0,0,0.0,2,0,1,277,77.1,73.9,65.4,55.3,0,0,2,1,,95.8,0.0,0,0,0,0,0,0,0.0,46,23.0
Mackenzie Morgan,77587,P,WEBER ST,2,100.0,2,2,5.0,1.9,0,0,0.0,100.0,2,0,0,0.0,2,0,2,342,66.2,79.7,89.1,68.7,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,45,22.5
Jyran Mitchell,78175,WR,E KENTUCKY,2,50.0,2,2,10.0,3.35,0,0,0.0,50.0,1,0,0,0.0,2,0,1,159,71.0,61.0,60.6,57.7,0,0,3,0,,95.8,0.0,0,0,0,0,0,0,0.0,42,21.0
Luke Shiflett,78497,WR,FURMAN,1,100.0,2,2,3.0,2.3,0,0,0.0,100.0,2,0,0,0.0,2,0,1,170,25.7,64.4,74.1,48.3,0,0,2,1,,104.2,0.0,0,0,0,0,0,0,0.0,18,9.0
Jonah Fitzgerald,83535,QB,NORFOLK,2,0.0,2,2,27.5,3.07,0,0,0.0,0.0,0,0,2,,3,0,0,244,64.8,51.9,50.6,56.7,0,0,3,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Ty Hatcher,87537,QB,SAMFORD,1,100.0,2,2,-2.5,1.25,0,0,0.0,100.0,2,0,0,0.0,2,0,0,282,61.8,63.1,62.1,,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Chris Scott,91848,QB,PRVIEW A&M,1,0.0,1,2,39.0,2.5,1,0,0.0,0.0,0,0,0,,2,0,0,270,61.8,47.5,47.6,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nick Kokich,102039,P,E WASHGTON,2,100.0,2,2,-3.0,2.65,0,0,0.0,100.0,2,0,0,0.0,2,0,2,161,64.4,61.5,61.5,60.0,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,39,19.5
Gunnar See,102372,QB,INDIANA ST,1,0.0,2,2,35.0,5.3,0,0,0.0,0.0,0,0,1,,2,0,0,191,61.8,43.3,42.9,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
K.J. Franklin,104007,WR,NICHOLLS,2,50.0,2,2,1.0,3.3,0,0,0.0,50.0,1,0,1,0.0,2,0,1,243,80.0,65.3,23.8,57.4,0,1,2,1,0.0,29.2,0.0,0,0,0,0,0,1,50.0,12,6.0
Lucas Triplett,104992,WR,SACRAMENTO,2,50.0,2,2,19.0,3.45,0,0,0.0,50.0,1,0,0,0.0,2,0,1,279,64.2,53.5,76.8,,0,0,2,0,,97.9,0.0,0,0,0,0,1,0,0.0,7,3.5
Dylan Classi,106603,WR,PRINCETON,3,100.0,2,2,16.0,3.45,0,0,0.0,100.0,2,0,0,0.0,2,0,2,272,73.2,73.9,75.0,71.1,0,0,3,2,,158.3,0.0,0,0,0,0,1,0,0.0,36,18.0
Matt O'Connor,108972,QB,VILLANOVA,1,100.0,2,2,1.5,1.7,0,0,0.0,100.0,2,0,0,0.0,2,0,1,334,61.8,63.8,62.7,,0,0,2,0,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5
Tyler Knoop,108982,QB,GEORGETOWN,1,100.0,2,2,6.0,2.13,0,0,0.0,100.0,2,0,1,0.0,3,0,0,172,75.3,86.9,59.3,82.3,0,0,3,0,100.0,100.0,33.3,1,0,0,0,0,0,0.0,16,8.0
Joshua Komis,112250,FB,STTHOM,2,50.0,2,2,20.5,2.6,0,0,0.0,50.0,1,0,0,0.0,2,0,1,1129,75.9,59.7,54.4,68.8,0,0,2,0,,95.8,0.0,0,0,0,0,0,0,0.0,33,16.5
Tanner Shiver,138137,WR,TENN TECH,1,0.0,2,2,14.5,5.6,0,0,0.0,0.0,0,0,1,,2,0,0,309,81.2,49.3,25.1,,0,1,2,0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Collin Guggenheim,139460,HB,NICHOLLS,2,50.0,2,2,2.5,1.35,0,0,0.0,50.0,1,0,0,0.0,2,0,0,243,80.1,81.1,55.4,84.2,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0
DeAngelo Hardy,141343,QB,KENNESAW,2,0.0,2,2,18.5,2.3,0,0,0.0,0.0,0,0,1,,3,0,0,200,20.3,52.0,74.8,49.6,0,0,3,0,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Ethan Bolingbroke,141666,WR,SO UTAH,2,50.0,2,2,24.5,4.15,0,0,0.0,50.0,1,0,2,0.0,2,0,1,298,80.2,72.0,54.6,61.6,0,0,2,1,0.0,95.8,0.0,0,0,0,0,0,1,50.0,25,12.5
Sawyer Evans,141954,P,TEXAS STHN,2,0.0,1,2,4.0,5.25,0,0,0.0,0.0,0,0,1,,2,0,0,313,9.2,36.8,43.3,60.0,0,0,2,0,0.0,39.6,0.0,0,0,0,1,0,1,50.0,0,0.0
Ryan Clark,142060,QB,BRYANT,2,100.0,2,2,8.5,3.5,0,0,0.0,50.0,1,0,1,50.0,5,1,1,124,71.1,75.5,74.5,65.9,0,0,5,0,100.0,70.8,20.0,1,2,0,0,0,0,0.0,13,6.5
Mikey Zele,147623,QB,IDAHO ST,1,50.0,2,2,7.0,2.93,0,0,0.0,0.0,0,0,2,100.0,3,1,0,186,64.8,38.3,39.6,57.7,0,1,3,0,50.0,0.0,33.3,1,0,0,0,0,0,0.0,0,0.0
Kaiden Bennett,147778,QB,SACRAMENTO,4,100.0,2,2,-0.5,3.8,0,0,0.0,100.0,2,0,2,0.0,4,0,1,279,72.2,74.8,69.8,67.1,0,0,4,0,50.0,104.2,25.0,1,1,0,0,0,0,0.0,18,9.0
Justin Franklin,147951,WR,GARD-WEBB,2,100.0,2,2,33.0,3.1,0,2,100.0,100.0,2,0,0,0.0,2,0,2,171,23.8,64.4,94.6,67.9,0,0,2,4,,158.3,0.0,0,0,0,0,2,0,0.0,126,63.0
Neyland Jean,149105,QB,AUSTINPEAY,1,100.0,2,2,31.0,4.3,0,0,0.0,50.0,1,0,1,50.0,3,1,1,116,62.7,86.1,85.7,,0,0,3,0,100.0,135.4,33.3,1,0,0,0,1,0,0.0,31,15.5
Griffin Wiegel,149432,QB,HOLY CROSS,2,50.0,2,2,3.0,2.05,0,0,0.0,0.0,0,0,0,100.0,2,1,0,181,69.3,48.8,48.4,56.8,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyson King,150339,HB,LAMAR,2,50.0,2,2,-1.5,3.1,0,0,0.0,50.0,1,0,0,0.0,2,0,0,204,71.3,64.7,54.6,66.9,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,1,0.5
Austin Tutas,151162,QB,YALE,1,0.0,2,2,29.0,2.9,0,0,0.0,0.0,0,0,0,,2,0,0,352,61.8,51.0,50.6,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aidan Clark,153991,P,CENT CT ST,2,0.0,2,2,5.0,2.8,0,0,0.0,0.0,0,0,2,,2,0,0,133,61.8,33.2,26.9,,0,2,2,0,0.0,0.0,0.0,0,0,0,0,0,2,100.0,0,0.0
Tucker Pope,154794,QB,TENN STATE,1,50.0,2,2,18.0,2.33,0,0,0.0,50.0,1,0,1,0.0,3,0,1,308,11.1,35.6,63.2,44.2,0,0,4,0,100.0,95.8,33.3,1,0,0,0,0,1,25.0,31,15.5
Corbin LaFrance,155851,QB,ROB MORRIS,1,50.0,2,2,-4.0,3.2,0,0,0.0,50.0,1,0,0,0.0,2,0,1,277,61.8,41.1,41.4,,0,1,2,0,,16.7,0.0,0,0,0,0,0,1,50.0,2,1.0
Jayson Jones,125367,WR,JVILLE ST,2,0.0,1,1,19.0,5.0,0,0,0.0,0.0,0,0,2,,2,0,0,196,75.1,58.1,27.2,56.3,0,1,2,1,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Chase Hart,142411,QB,WM & MARY,1,100.0,1,1,4.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,348,60.3,61.8,60.4,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Malachi Imoh,142414,HB,WM & MARY,1,0.0,1,1,-1.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,348,24.5,81.6,46.1,79.8,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Lawrence Martinez,123754,LS,FL A&M,1,0.0,1,1,22.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,164,60.3,59.9,59.9,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
JT Mayo,142420,WR,WM & MARY,1,0.0,1,1,30.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,348,76.0,51.0,58.0,76.9,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Larry Jones III,121075,HB,STF AUSTIN,1,100.0,1,1,20.0,1.9,0,1,100.0,100.0,1,0,1,0.0,1,0,1,301,29.4,74.6,89.2,74.9,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Cameron Young,120877,WR,ALAB A&M,1,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,104,73.0,52.9,60.6,63.1,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Kiaran Turner,142565,WR,PRESBYTERN,4,100.0,1,1,24.0,4.45,0,0,0.0,100.0,1,0,2,0.0,2,0,1,271,42.8,56.9,61.1,42.9,0,0,4,3,50.0,118.8,50.0,1,0,0,0,0,0,0.0,63,63.0
Odieu Hilaire,120861,WR,ALAB A&M,1,100.0,1,1,30.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,104,47.2,78.7,75.9,63.0,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,48,48.0
Ryan Campbell,142618,HB,PRESBYTERN,2,100.0,1,1,4.0,2.5,0,0,0.0,0.0,0,0,0,100.0,1,1,0,271,64.4,57.4,59.0,59.7,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deland Thomas,111892,TE,GARD-WEBB,1,0.0,1,1,26.0,3.4,0,0,0.0,0.0,0,1,0,,1,0,0,171,35.9,51.9,27.6,,0,0,1,3,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Tom Loeffler,111445,HB,STTHOM,1,100.0,1,1,0.0,2.4,0,0,0.0,0.0,0,0,0,100.0,1,1,0,1129,61.9,65.1,60.6,62.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ian Holder,109790,WR,MOREHEAD,1,100.0,1,1,-7.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,234,79.8,53.4,60.6,57.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Giancarlo Woods,142801,WR,CAL POLY,1,0.0,1,1,8.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,129,82.2,68.0,25.3,,0,0,1,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Gavin Sharkey,109638,WR,HARVARD,1,100.0,1,1,39.0,3.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,179,80.1,68.9,75.7,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,39,39.0
Parker Driggers,109547,HB,N ALABAMA,1,100.0,1,1,23.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,389,47.6,72.9,76.6,70.9,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Brevin White,109052,QB,PRINCETON,1,0.0,1,1,-3.0,2.4,0,0,0.0,0.0,0,0,1,,3,0,1,272,62.7,61.4,51.0,64.2,0,0,3,0,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Ruben Anderson,143013,P,BUCKNELL,1,0.0,1,1,20.0,2.0,0,0,0.0,0.0,0,0,1,,1,0,0,125,11.1,45.7,60.5,49.3,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Markett,109018,WR,DRAKE,1,100.0,1,1,10.0,3.2,0,0,0.0,0.0,0,0,0,100.0,1,1,0,153,68.3,53.2,72.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Donovan Tabon,108939,QB,STETSON,1,0.0,1,1,28.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,0,302,9.1,36.9,59.9,49.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chase Diehl,108933,QB,DUQUESNE,1,100.0,1,1,19.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,155,60.3,75.0,74.3,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,68,68.0
Zach Haynes,105303,P,SE MO ST,1,100.0,1,1,-2.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,293,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0
Metrius Fleming,105030,WR,TENN TECH,1,100.0,1,1,5.0,4.85,0,0,0.0,0.0,0,0,1,100.0,2,1,0,309,71.2,54.4,58.9,59.5,0,0,2,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Ty Holden,104974,WR,PRVIEW A&M,1,100.0,1,1,21.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,270,68.0,61.5,78.3,,0,0,1,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0
Bronson Yoder,104872,HB,WM & MARY,1,100.0,1,1,-4.0,0.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,348,74.6,81.8,60.4,80.8,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Donavyn Lester,104852,HB,WM & MARY,1,0.0,1,1,19.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,348,73.6,83.6,54.8,85.7,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Travis Theis,104837,HB,S DAKOTA,1,0.0,1,1,32.0,3.0,0,0,0.0,0.0,0,0,1,,1,0,0,291,80.8,81.8,50.1,83.4,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Charlie Maxwell,143253,WR,VALPO,1,0.0,1,1,21.0,4.6,0,0,0.0,0.0,0,0,0,,1,0,0,332,50.0,67.1,58.9,72.1,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Quincy Ivory,143327,QB,MS VLY ST,1,0.0,1,1,14.0,4.6,0,0,0.0,0.0,0,0,1,,1,0,0,228,9.6,37.3,73.1,43.5,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Zebrowski,104784,QB,S ILLINOIS,1,100.0,1,1,0.0,1.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,295,67.5,53.6,60.4,55.2,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Xavier Gipson,104136,WR,STF AUSTIN,1,0.0,1,1,27.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,301,70.5,91.2,50.8,67.1,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Max Brimigion,104117,WR,VA MILT IN,1,100.0,1,1,24.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,336,72.5,61.1,58.4,,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Noah Smith,104112,HB,SM HOUSTON,1,,0,1,,7.0,0,0,0.0,0.0,0,0,1,,1,0,0,281,45.2,76.9,60.0,86.4,0,0,1,3,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
TJ Jones,154015,HB,W CAROLINA,1,100.0,1,1,-1.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,344,28.4,63.2,60.4,68.8,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
