player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jaylin Nelson,60563,HB,TEXAS ST,1,,0,1,,3.5,0,0,0.0,0.0,0,0,1,,1,0,0,314,70.8,60.0,60.0,60.0,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Austin Parker,33562,K,DUKE,2,0.0,1,1,10.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,154,67.6,50.4,36.5,60.9,0,0,2,0,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Tate Martell,60505,WR,MIAMI FL,1,100.0,1,1,7.0,6.92,0,0,0.0,100.0,1,0,3,0.0,5,0,1,220,67.9,52.0,66.6,55.9,0,0,5,0,66.7,95.8,40.0,2,2,0,0,0,0,0.0,7,7.0
Ben Batson,77631,QB,CLEMSON,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,140,68.7,79.2,61.0,71.7,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Bass,33010,K,GA SOUTHRN,1,100.0,1,1,7.0,2.6,0,0,0.0,100.0,1,0,1,0.0,1,0,1,174,60.3,28.2,32.7,,0,0,1,0,0.0,95.8,0.0,0,0,0,0,0,1,100.0,7,7.0
Drew Keszei,60503,QB,OHIO,1,100.0,1,1,15.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,259,63.7,81.1,74.3,63.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Kelton Moore,34571,HB,NEVADA,2,100.0,1,1,-2.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,239,55.9,72.5,61.0,72.7,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Blake Clark,77671,QB,IOWA STATE,1,0.0,1,1,5.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,0,193,60.3,44.0,44.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aston Walter,29870,HB,RICE,1,100.0,1,1,25.0,3.0,0,0,0.0,100.0,1,1,0,0.0,1,0,1,275,58.6,77.2,76.2,74.4,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Tyler Lytle,60364,QB,COLORADO,2,100.0,1,1,3.0,3.3,0,0,0.0,0.0,0,0,2,100.0,2,1,0,143,61.8,59.5,58.9,,0,0,2,0,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
David Bailey,77792,HB,BOSTON COL,2,100.0,1,1,19.0,4.8,0,0,0.0,100.0,1,1,1,0.0,2,0,1,121,80.0,80.3,73.1,79.4,0,0,2,1,0.0,158.3,0.0,0,1,0,0,1,0,0.0,16,16.0
Presley Motes,77931,TE,BOWL GREEN,1,,0,1,,2.6,0,0,0.0,0.0,0,0,1,,1,0,0,122,65.0,46.1,60.0,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dyami Brown,77986,WR,N CAROLINA,2,100.0,1,1,-6.0,4.8,0,0,0.0,100.0,1,0,2,0.0,2,0,1,245,74.0,69.9,60.4,57.3,0,0,2,3,0.0,118.8,0.0,0,1,0,0,0,0,0.0,18,18.0
Jake Bobo,77997,WR,DUKE,1,0.0,1,1,20.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,154,72.3,62.0,58.4,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Line Latu,78182,WR,E MICHIGAN,2,0.0,1,1,17.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,160,25.2,61.6,44.1,63.0,0,0,2,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isiah Cox,78199,WR,OHIO,1,0.0,1,1,24.0,6.5,0,0,0.0,0.0,0,0,1,,1,0,0,259,53.1,72.6,37.5,63.2,0,0,1,3,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Adam Williams,60289,P,MEMPHIS,1,100.0,1,1,27.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,218,60.3,60.4,60.5,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0
Austin Conway,29618,WR,WYOMING,2,0.0,1,1,31.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,351,50.0,63.9,46.5,59.0,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jake Julien,60269,P,E MICHIGAN,1,,0,1,,6.7,0,0,0.0,0.0,0,0,1,,1,0,0,160,0.0,42.3,51.2,60.0,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,1,100.0,0,0.0
Arryn Siposs,82019,P,AUBURN,1,0.0,1,1,21.0,2.7,0,0,0.0,0.0,0,0,1,,1,0,0,115,60.3,54.1,52.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cody Grace,60266,P,ARK STATE,1,100.0,1,1,-1.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,113,9.6,56.1,74.3,50.1,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Jamarye Joiner,82071,WR,ARIZONA,1,0.0,1,1,32.0,4.1,0,0,0.0,0.0,0,0,1,,1,0,0,109,51.7,64.7,49.9,,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Alec Hallman,57597,P,FIU,1,0.0,1,1,1.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,166,60.3,19.5,27.3,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jake McClure,57594,K,OKLA STATE,1,0.0,1,1,-3.0,0.9,0,0,0.0,0.0,0,0,0,,1,0,0,262,63.7,49.0,54.4,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Juwan Johnson,28305,WR,OREGON,1,0.0,1,1,39.0,2.9,0,0,0.0,0.0,0,1,1,,1,0,0,264,71.8,67.6,49.9,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deon Jackson,57189,HB,DUKE,1,0.0,1,1,4.0,1.7,0,0,0.0,0.0,0,0,1,,1,0,0,154,73.4,64.4,55.6,69.6,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Travis Etienne,57185,HB,CLEMSON,2,100.0,1,1,21.0,1.75,0,0,0.0,100.0,1,0,0,0.0,2,0,1,140,70.1,90.5,41.3,92.4,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Tayvon Bowers,55447,QB,WAKE,2,0.0,1,1,29.0,3.0,0,0,0.0,0.0,0,0,1,,2,0,0,339,68.7,43.8,36.5,58.8,0,0,2,0,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Marlon Williams,55411,WR,UCF,1,0.0,1,1,39.0,3.9,0,0,0.0,0.0,0,1,0,,1,0,0,323,77.5,71.8,58.0,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Daniel Rodriguez,39190,K,OREGON ST,1,0.0,1,1,13.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,265,60.3,53.0,49.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Growden,39328,ST,W VIRGINIA,1,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,343,63.7,61.7,60.6,60.0,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Colby Parkinson,52266,TE,STANFORD,1,100.0,1,1,13.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,300,73.8,67.1,54.8,,0,0,1,5,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Chinedu Ogbonna,52091,ED,UMASS,1,100.0,1,1,12.0,1.3,0,0,0.0,0.0,0,1,0,100.0,1,1,0,216,60.3,66.9,63.0,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Q' Drennan,27630,WR,NEW MEXICO,1,0.0,1,1,27.0,4.2,0,0,0.0,0.0,0,0,0,,1,0,0,241,68.0,65.8,37.5,,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Darrell Stewart Jr.,27299,WR,MICH STATE,1,100.0,1,1,12.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,223,75.4,75.2,72.6,59.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Chase Wolf,51692,QB,WISCONSIN,1,100.0,1,1,1.0,3.5,0,0,0.0,100.0,1,0,0,0.0,2,0,1,349,64.4,78.3,60.6,65.4,0,0,2,0,,79.2,0.0,0,1,0,0,0,0,0.0,2,2.0
Josh Hokit,50305,HB,FRESNO ST,1,0.0,1,1,28.0,3.2,0,0,0.0,0.0,0,0,1,,1,0,0,169,70.2,76.1,50.8,75.8,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jonah Fitzgerald,83535,QB,DOMINION,1,0.0,1,1,22.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,263,60.3,50.0,50.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dillon Stoner,48304,WR,OKLA STATE,2,0.0,1,1,-8.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,262,71.4,67.8,52.2,63.4,0,0,2,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Donavan Hale,48121,WR,INDIANA,1,100.0,1,1,20.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,190,71.6,63.7,76.6,53.2,0,0,1,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0
Jauan Jennings,48027,WR,TENNESSEE,3,0.0,1,1,32.0,4.45,0,1,50.0,0.0,0,1,2,,2,0,1,307,56.6,88.9,75.9,66.1,0,0,3,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Aaron Fuller,47537,WR,WASHINGTON,1,0.0,1,1,34.0,3.0,0,0,0.0,0.0,0,2,1,,1,0,0,340,70.1,72.7,58.0,,0,0,1,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Logan Burnett,39867,QB,MISS STATE,1,100.0,1,1,-5.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,227,63.7,62.4,61.0,60.0,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Branden Mack,39902,WR,TEMPLE,3,100.0,1,1,4.0,3.53,0,0,0.0,100.0,1,0,1,0.0,3,0,0,306,74.6,68.6,60.4,71.1,0,0,3,4,0.0,95.8,0.0,0,2,0,0,0,0,0.0,7,7.0
Anthony Jones,45670,HB,FIU,1,0.0,1,1,13.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,166,83.5,72.5,47.3,74.8,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Drue Chrisman,44787,P,OHIO STATE,1,100.0,1,1,12.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,260,60.3,70.7,75.4,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Kevaris Thomas,83593,QB,W KENTUCKY,1,100.0,1,1,-5.0,3.5,0,0,0.0,100.0,1,0,1,0.0,1,0,0,346,60.3,62.2,60.4,,0,0,1,0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Toa Taua,83722,HB,NEVADA,1,100.0,1,1,-3.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,239,76.9,68.5,60.4,73.0,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Isiah Pacheco,83747,HB,RUTGERS,1,0.0,1,1,0.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,278,90.6,73.4,60.6,75.3,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Richard Newton,83799,HB,WASHINGTON,1,100.0,1,1,18.0,2.9,0,0,0.0,100.0,1,1,0,0.0,1,0,1,340,63.2,74.7,74.3,74.2,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,13,13.0
Michael Barrett,83822,LB,MICHIGAN,1,100.0,1,1,6.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,222,66.4,65.8,62.2,62.7,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Lucas Krull,83962,TE,FLORIDA,1,100.0,1,1,2.0,2.3,0,0,0.0,100.0,1,0,1,0.0,1,0,1,163,64.6,48.6,71.8,,0,0,1,0,0.0,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Gerrit Prince,84065,TE,UAB,1,0.0,1,1,4.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,321,16.9,50.7,54.4,,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Slade Bolden,84089,WR,ALABAMA,1,100.0,1,1,11.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,103,69.2,74.3,73.1,69.0,0,0,1,0,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Sheldon Jones,84492,WR,UTSA,1,0.0,1,1,6.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,331,81.6,55.1,52.8,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
La'Mical Perine,26408,HB,FLORIDA,1,0.0,1,1,11.0,2.9,0,0,0.0,0.0,0,0,1,,1,0,0,163,89.7,75.4,72.6,76.3,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Esdale,88318,WR,W VIRGINIA,2,100.0,1,1,22.0,3.6,0,0,0.0,100.0,1,1,0,0.0,1,0,1,343,69.3,62.9,72.0,,0,0,2,1,,158.3,0.0,0,0,0,0,1,0,0.0,24,24.0
Michael Love,97098,WR,N ILLINOIS,2,100.0,1,1,12.0,4.3,0,0,0.0,100.0,1,0,1,0.0,2,0,1,254,28.4,68.8,71.9,57.5,0,0,2,0,100.0,135.4,50.0,1,0,0,0,1,0,0.0,7,7.0
Khaleb Hood,97159,WR,GA SOUTHRN,1,0.0,1,1,8.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,0,174,22.1,62.5,45.7,48.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zay Flowers,97268,WR,BOSTON COL,1,0.0,1,1,-2.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,0,121,78.7,66.2,57.7,68.6,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalon Calhoun,97272,WR,DUKE,1,100.0,1,1,18.0,3.1,0,0,0.0,100.0,1,0,1,0.0,1,0,1,154,47.5,59.7,73.1,51.3,0,0,1,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,25,25.0
Jalen Moreno-Cropper,97273,WR,FRESNO ST,1,100.0,1,1,28.0,3.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,169,77.2,80.0,87.7,81.6,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,36,36.0
Sam Loy,44580,P,ARKANSAS,1,0.0,1,1,-4.0,2.2,0,0,0.0,0.0,0,0,0,,1,0,0,111,60.3,44.9,31.4,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Quayvon Skanes,40233,WR,UCONN,1,100.0,1,1,17.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,146,82.5,55.1,72.6,63.2,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0
Kierston Harvey,97415,QB,GA STATE,1,0.0,1,1,35.0,3.2,0,0,0.0,0.0,0,0,1,,1,0,0,175,67.5,53.2,50.1,60.0,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nash Griffin,44574,WR,VIRGINIA,1,100.0,1,1,-2.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,335,60.3,57.8,60.6,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Keyon Lesane,97464,WR,NC STATE,1,0.0,1,1,24.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,248,26.9,56.6,50.8,67.7,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kaden Keon,44470,K,C MICHIGAN,1,,0,1,,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,134,60.3,57.6,59.4,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Milton Wright,97775,WR,PURDUE,1,100.0,1,1,19.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,273,26.9,52.2,72.6,57.6,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Zach Potter,43754,P,ARMY,2,0.0,1,1,15.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,114,61.8,54.2,55.2,60.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jared Atkinson,25636,WR,BAYLOR,1,,0,1,,5.6,0,0,0.0,0.0,0,0,1,,1,0,0,118,66.9,57.8,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Aleva Hifo,42365,WR,BYU,1,100.0,1,1,20.0,3.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,128,71.9,64.0,76.2,58.6,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Lucas Dean,97981,P,UTSA,3,100.0,1,1,1.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,331,62.7,71.6,70.0,,0,0,3,0,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Bryan Gagg,97991,QB,E CAROLINA,1,100.0,1,1,10.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,156,63.7,80.2,72.6,63.5,0,0,1,0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Jarrett Guest,97997,QB,COAST CAR,1,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,141,63.7,73.2,60.4,63.6,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Clifton McDowell,98003,QB,LA LAFAYET,1,100.0,1,1,5.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,207,60.3,61.8,60.4,,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Adrian Hardy,42172,WR,LA TECH,1,100.0,1,1,35.0,2.8,0,1,100.0,0.0,0,0,0,100.0,1,1,0,208,24.4,63.5,87.3,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jack Sorenson,41983,WR,MIAMI OH,1,100.0,1,1,37.0,3.9,0,0,0.0,0.0,0,0,0,100.0,1,1,0,221,73.8,80.1,58.0,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tom Hutton,98200,P,OKLA STATE,1,100.0,1,1,-3.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,262,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0
Trevor Bycznski,98357,QB,BUFFALO,1,0.0,1,1,3.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,126,60.3,53.9,55.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Thomas MacVittie,41467,WR,KANSAS,1,0.0,1,1,9.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,0,198,60.3,25.2,28.6,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Aaron Mathews,41132,WR,PITTSBURGH,2,100.0,1,1,4.0,2.45,0,0,0.0,100.0,1,0,1,0.0,2,0,1,268,69.3,60.2,68.0,,0,0,2,1,100.0,118.8,50.0,1,0,0,0,1,0,0.0,3,3.0
Rontavius Groves,40901,WR,N CAROLINA,1,100.0,1,1,3.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,245,76.9,67.6,71.8,63.0,0,0,1,1,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Kobay White,40782,WR,BOSTON COL,2,0.0,1,1,28.0,4.25,0,0,0.0,0.0,0,0,2,,2,0,0,121,74.2,65.4,27.6,48.9,0,1,2,4,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Cam Miller,40046,QB,ILLINOIS,1,100.0,1,1,5.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,187,60.3,61.7,61.0,,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Darrynton Evans,40692,HB,APP STATE,1,100.0,1,1,-4.0,0.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,108,91.9,78.8,60.4,78.2,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
James Charles,40069,HB,FAU,1,100.0,1,1,-5.0,0.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,165,85.4,73.4,60.4,76.6,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0
Seth Green,40668,WR,MINNESOTA,1,100.0,1,1,4.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,225,78.6,59.7,52.7,65.5,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Treylon Burks,99218,WR,ARKANSAS,2,,0,1,,3.5,0,0,0.0,0.0,0,0,1,,2,0,1,111,82.8,67.9,60.0,58.1,1,0,2,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Austin McNamara,99363,K,TEXAS TECH,1,100.0,1,1,28.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,315,60.3,71.7,78.3,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Roschon Johnson,99467,TE,TEXAS,1,,0,1,,4.9,0,0,0.0,0.0,0,0,1,,1,0,0,311,89.1,80.1,60.0,82.7,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Nate Needham,24901,K,BOWL GREEN,1,0.0,1,1,2.0,5.7,0,0,0.0,0.0,0,0,1,,1,0,0,122,60.3,53.5,56.1,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Rex Culpepper,40540,QB,SYRACUSE,1,0.0,1,1,5.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,304,60.3,54.4,57.7,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ryan Chalifoux,99858,K,LOUISVILLE,1,100.0,1,1,14.0,5.2,0,0,0.0,100.0,1,0,1,0.0,1,0,1,210,60.3,85.4,75.4,,0,0,1,0,0.0,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Rakeem Boyd,40492,HB,ARKANSAS,1,100.0,1,1,-6.0,0.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,111,90.8,80.4,60.4,82.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
DL Knock,40488,WR,OHIO,2,100.0,1,1,4.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,259,80.3,60.3,50.1,,0,0,2,0,0.0,118.8,0.0,0,0,0,0,1,1,50.0,2,2.0
Patrick Taylor Jr.,40448,HB,MEMPHIS,1,0.0,1,1,7.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,0,218,52.1,65.1,52.8,67.7,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Trent Wessel,40389,QB,FAU,1,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,165,13.4,39.0,61.0,45.6,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Adam Barry,101046,P,TEMPLE,1,100.0,1,1,0.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,306,67.5,50.9,60.6,52.9,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Trenard Davis,40351,WR,ILLINOIS,1,0.0,1,1,30.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,187,63.7,54.5,27.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Micah Wilson,40104,WR,MISSOURI,1,100.0,1,1,15.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,229,60.3,67.9,73.1,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0
Jalen Williams,40127,WR,LA LAFAYET,1,100.0,1,1,18.0,4.0,0,0,0.0,100.0,1,1,1,0.0,1,0,1,207,27.7,69.1,55.3,,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Vito Priore,40380,QB,RHODE ISLD,12,66.7,433,450,10.1,2.34,7,23,4.8,59.8,269,0,118,6.9,485,20,152,274,61.4,66.6,69.4,35.2,3,12,519,6,19.5,87.1,4.7,23,10,0,7,22,22,4.2,3237,7.2
Zerrick Cooper,40465,QB,JVILLE ST,12,70.0,413,437,10.3,2.56,5,28,6.0,59.3,259,1,169,10.4,515,30,175,196,67.1,68.6,72.2,50.2,3,12,548,1,17.2,93.8,5.6,29,48,1,15,28,21,3.8,3401,7.8
Dalton Sneed,28975,QB,MONTANA,12,75.7,416,434,8.7,2.52,10,27,6.0,65.4,284,0,126,9.8,496,31,174,232,64.6,81.2,80.4,64.6,2,14,516,3,24.6,95.2,6.3,31,28,0,6,25,18,3.5,3414,7.9
Cameron Rosendahl,89424,QB,TENN STATE,12,72.9,373,394,8.4,2.48,4,15,3.6,61.4,242,0,105,11.0,422,30,141,308,66.9,71.5,72.0,52.1,3,10,444,4,20.0,86.5,5.0,21,7,0,14,14,22,5.0,3020,7.7
Connor Sampson,33374,QB,W ILLINOIS,12,70.7,358,386,7.4,2.58,5,7,1.8,60.1,232,1,137,8.3,437,21,111,345,53.7,52.3,54.5,38.8,8,9,451,5,26.3,76.3,8.2,36,14,0,15,13,19,4.2,2100,5.4
Ben DiNucci,34311,QB,JAMES MAD,16,77.8,361,379,8.9,2.76,7,21,5.4,70.7,268,0,126,4.6,449,13,192,197,71.1,90.4,89.1,72.8,1,6,464,3,22.2,117.7,6.2,28,42,1,9,29,9,1.9,3433,9.1
Davis Alexander,52162,QB,PORTLAND,12,74.9,323,375,12.2,3.27,8,26,6.6,56.5,212,0,202,12.4,468,30,156,269,57.6,84.0,82.3,71.5,5,8,488,7,15.3,95.2,6.6,31,61,1,38,25,14,2.9,2939,7.8
Daniel Smith,88625,QB,VILLANOVA,12,69.7,357,367,10.6,2.34,3,25,6.5,60.2,221,0,90,11.2,392,28,147,334,65.9,90.2,83.2,81.6,3,10,407,0,12.2,104.9,2.8,11,14,0,4,32,14,3.4,3074,8.4
Will McElvain,88639,QB,N IOWA,13,63.5,310,340,10.3,3.21,7,17,4.8,52.4,178,0,144,9.6,421,19,120,255,48.0,66.5,72.6,49.1,4,6,445,3,19.4,80.3,6.7,28,51,1,18,14,14,3.1,2300,6.8
